Time Stamp,2023-11-16T13:51:25.571266,Pin,13,Mode,1,left off
Time Stamp,2023-11-16T13:52:19.285659,Pin,13,Mode,1,left on
Time Stamp,2023-11-16T13:52:22.143986,Pin,13,Mode,1,left off
Time Stamp,2023-11-16T13:52:33.226967,Pin,12,Mode,1,right on
Time Stamp,2023-11-16T13:52:35.152745,Pin,12,Mode,1,right off
Time Stamp,2023-11-16T13:52:56.790140,Pin,12,Mode,1,right on
Time Stamp,2023-11-16T13:52:56.891894,Pin,12,Mode,1,right on
Time Stamp,2023-11-16T13:52:57.937372,Pin,12,Mode,1,right off
Time Stamp,2023-11-16T13:52:58.305984,Pin,13,Mode,1,left on
Time Stamp,2023-11-16T13:53:00.456101,Pin,13,Mode,1,left off
Time Stamp,2023-11-16T14:02:36.747615,Pin,13,Mode,1,left on
Time Stamp,2023-11-16T14:02:38.632560,Pin,13,Mode,1,left off
Time Stamp,2023-11-16T14:02:41.106294,Pin,12,Mode,1,right on
Time Stamp,2023-11-16T14:02:41.208745,Pin,12,Mode,1,right on
Time Stamp,2023-11-16T14:02:43.096673,Pin,12,Mode,1,right off
Time Stamp,2023-11-16T14:31:09.365433,Pin,12,Mode,1,right on
Time Stamp,2023-11-16T14:31:11.171763,Pin,12,Mode,1,right off
Time Stamp,2023-11-16T14:32:45.065416,Pin,12,Mode,1,right on
Time Stamp,2023-11-16T14:32:45.524998,Pin,12,Mode,1,right off
Time Stamp,2023-11-16T14:35:11.451431,Pin,13,Mode,1,left on
Time Stamp,2023-11-16T14:35:15.141545,Pin,13,Mode,1,left off
Time Stamp,2023-11-16T14:35:15.242408,Pin,12,Mode,1,right on
Time Stamp,2023-11-16T14:35:15.343508,Pin,12,Mode,1,right off
Time Stamp,2023-11-16T14:35:44.540707,Pin,12,Mode,1,right on
Time Stamp,2023-11-16T14:35:44.641870,Pin,12,Mode,1,right on
Time Stamp,2023-11-16T14:35:47.006018,Pin,12,Mode,1,right off
Time Stamp,2023-11-16T14:35:56.815242,Pin,12,Mode,1,right on
Time Stamp,2023-11-16T14:35:56.916201,Pin,12,Mode,1,right on
Time Stamp,2023-11-16T14:35:59.076299,Pin,12,Mode,1,right off
Time Stamp,2023-11-16T14:36:43.223994,Pin,12,Mode,1,right on
Time Stamp,2023-11-16T14:36:43.325598,Pin,12,Mode,1,right on
Time Stamp,2023-11-16T14:36:45.755391,Pin,12,Mode,1,right off
Time Stamp,2023-11-16T14:37:04.972345,Pin,13,Mode,1,left on
Time Stamp,2023-11-16T14:37:07.298700,Pin,13,Mode,1,left off
Time Stamp,2023-11-16T14:37:21.502536,Pin,12,Mode,1,right on
Time Stamp,2023-11-16T14:37:21.603317,Pin,12,Mode,1,right on
Time Stamp,2023-11-16T14:37:23.804170,Pin,12,Mode,1,right off
Time Stamp,2023-11-16T14:37:42.877797,Pin,13,Mode,1,left off
Time Stamp,2023-11-16T14:37:42.978862,Pin,13,Mode,1,left on
Time Stamp,2023-11-16T14:37:47.768373,Pin,13,Mode,1,left off
Time Stamp,2023-11-16T14:37:49.750770,Pin,12,Mode,1,right on
Time Stamp,2023-11-16T14:37:49.852154,Pin,12,Mode,1,right on
Time Stamp,2023-11-16T14:37:51.216643,Pin,12,Mode,1,right off
Time Stamp,2023-11-16T14:38:06.592178,Pin,12,Mode,1,right on
Time Stamp,2023-11-16T14:38:06.693118,Pin,12,Mode,1,right on
Time Stamp,2023-11-16T14:38:09.619300,Pin,12,Mode,1,right off
Time Stamp,2023-11-16T14:38:35.930069,Pin,13,Mode,3,left on
Time Stamp,2023-11-16T14:38:40.512964,Pin,13,Mode,3,left off
Time Stamp,2023-11-16T14:38:42.753573,Pin,12,Mode,3,right on
Time Stamp,2023-11-16T14:38:44.244475,Pin,12,Mode,3,right off
Time Stamp,2023-11-16T14:38:52.091941,Pin,13,Mode,3,left on
Time Stamp,2023-11-16T14:38:52.780044,Pin,13,Mode,3,left off
Time Stamp,2023-11-16T14:38:58.141043,Pin,12,Mode,3,right on
Time Stamp,2023-11-16T14:38:58.726767,Pin,12,Mode,3,right off
Time Stamp,2023-11-16T14:39:12.185562,Pin,13,Mode,3,left on
Time Stamp,2023-11-16T14:39:12.582526,Pin,13,Mode,3,left off
Time Stamp,2023-11-16T14:39:32.660108,Pin,12,Mode,5,right on
Time Stamp,2023-11-16T14:39:33.057216,Pin,12,Mode,5,right off
Time Stamp,2023-11-16T14:39:42.477198,Pin,13,Mode,5,left on
Time Stamp,2023-11-16T14:39:43.190161,Pin,13,Mode,5,left off
Time Stamp,2023-11-16T14:39:44.332793,Pin,13,Mode,5,left on
Time Stamp,2023-11-16T14:39:44.668581,Pin,13,Mode,5,left off
Time Stamp,2023-11-16T14:40:01.350508,Pin,12,Mode,5,right on
Time Stamp,2023-11-16T14:40:01.657329,Pin,12,Mode,5,right off
Time Stamp,2023-11-16T14:40:16.184919,Pin,13,Mode,1,left on
Time Stamp,2023-11-16T14:40:16.693103,Pin,13,Mode,1,left off
Time Stamp,2023-11-16T14:40:18.540301,Pin,13,Mode,1,left on
Time Stamp,2023-11-16T14:40:20.854212,Pin,13,Mode,1,left off
Time Stamp,2023-11-16T14:40:36.704421,Pin,12,Mode,1,right on
Time Stamp,2023-11-16T14:40:40.198480,Pin,12,Mode,1,right off
